dates;tmean;tmin;tmax;prec;globrad;vappres;windspeed
2019-01-31;-4.34520833333333;-6.213;-0.914;0.2;2.3350101;0.383418966839721;0.0991145833333333
2019-02-01;-3.61261458333333;-5.372;-0.589;32.8;0.3223056;0.452955347975715;0.007
2019-02-02;-0.18975;-0.945;1.174;31.6;2.0470137;0.594892572237286;0.00851736111111111
2019-02-03;-1.07776388888889;-2.198;-0.423;16.6;0.373353;0.537965670545171;0.00857291666666667
2019-02-04;-3.24648611111111;-6.893;2.179;0;6.1904553;0.374906825373821;0.428454861111111
2019-02-05;-3.31877777777778;-8.04;5.106;0;11.5511835;0.373847125621129;0.00733333333333333
2019-02-06;-1.22385763888889;-5.618;6.167;0;11.9253582;0.40164018410984;0.0560555555555556
2019-02-07;-0.534003472222222;-4.743;5.355;0.2;9.7673757;0.399029276043851;0.0512847222222222
2019-02-08;0.971131944444444;-1.837;6.873;0;9.0663537;0.537390906249513;0.0119201388888889
2019-02-09;-0.400965277777778;-4.09;5.47;0;10.4243442;0.445772542561408;0.0215555555555556
2019-02-10;-1.11841666666667;-3.113;1.285;0.4;3.016728;0.494875878941353;0.00806597222222222
2019-02-11;0.291513888888889;-1.357;1.752;0.4;6.6601071;0.32257510304234;3.57630902777778
2019-02-12;0.689371527777778;-3.564;4.027;0;12.9007998;0.205170033848975;2.92448611111111
2019-02-13;-0.564138888888889;-5.748;7.6;0;12.5793942;0.289397386585546;0.0317291666666667
2019-02-14;2.51306597222222;-2.265;11.62;0;12.3829041;0.375711410562964;0.0376979166666667
2019-02-15;4.03479513888889;-0.622;12.62;0;13.4990088;0.335439479590566;0.117996527777778
2019-02-16;3.94515625;-1.01;12.28;0;12.9315672;0.356079569138147;0.0824236111111111
2019-02-17;4.59753472222222;-0.56;13.68;0;13.6414011;0.352054591592639;0.187885416666667
2019-02-18;3.63319791666667;-1.699;12.49;0;13.8930144;0.344898518362505;0.190211805555556
2019-02-19;2.29403819444444;-2.453;9.85;0;13.6610739;0.400970985221201;0.105454861111111
2019-02-20;2.82132638888889;-1.931;11.38;0;12.3626064;0.400001360545247;0.105614583333333
2019-02-21;4.11314583333333;-1.193;12.38;0;13.7148774;0.418550328980597;0.115274305555556
2019-02-22;6.27092013888889;1.21;10.86;0;16.0987794;0.393596982916397;2.42264930555556
2019-02-23;2.62357986111111;-3.45;10.64;0;14.6380035;0.33369741474369;0.1040625
2019-02-24;0.633364583333333;-4.844;9.73;0;10.3211088;0.341392202528869;0.0220763888888889
2019-02-25;5.62802430555556;-0.426;14.79;0;14.2163889;0.445910207614071;0.253548611111111
2019-02-26;7.35932986111111;2.606;14;0;6.8018067;0.340059024853956;0.922236111111111
2019-02-27;8.33732986111111;3.034;16.39;0;14.5785888;0.446226778990667;0.209829861111111
2019-02-28;6.70624652777778;0.981;15.87;0;14.8969518;0.506242419681771;0.117479166666667
2019-03-01;5.12151388888889;1.652;8.8;0;6.6187353;0.398268611765849;0.541295138888889
2019-03-02;4.91963541666667;0.721;10.78;0;15.2644047;0.385139623592365;0.326770833333333
2019-03-03;4.07567708333333;-1.946;12.09;0;14.8713858;0.4270278544635;0.357868055555556
2019-03-04;2.74883680555556;-1.438;8.69;1;10.8514005;0.554223684627784;0.647145833333333
2019-03-05;2.35754861111111;-3.672;10.31;0;16.6797489;0.404140152748406;0.3074375
2019-03-06;3.04619791666667;-2.633;9.15;0;13.105932;0.449401707481621;0.441927083333333
2019-03-07;3.68815625;2.312;5.727;8.6;2.6519334;0.709147972620281;0.438701388888889
2019-03-08;4.096375;1.844;8.48;2.2;8.7316743;0.709158802286301;0.323736111111111
2019-03-09;4.83763194444444;0.105;12.09;0;14.0474724;0.671344231653888;0.222701388888889
2019-03-10;3.59720486111111;-0.438;9.71;0;12.4831599;0.685723566107329;0.233170138888889
2019-03-11;2.30447916666667;-1.048;7.28;0;10.7768103;0.310870510279283;2.56207986111111
2019-03-12;1.44777083333333;-1.628;7.92;0;17.7403281;0.2066855622132;1.15244097222222
2019-03-13;0.701645833333333;-3.602;6.856;0;10.8561441;0.309245935237176;0.149340277777778
2019-03-14;1.14761458333333;-4.544;7.11;0;12.0674511;0.3546861968145;1.01645486111111
2019-03-15;5.28046875;-0.824;12.68;0;13.1952513;0.545760092603984;1.09567708333333
2019-03-16;6.85825694444444;-0.167;18.08;0;15.7986066;0.636750250416312;0.127388888888889
2019-03-17;5.17249305555556;-0.257;12.6;0.2;13.7434347;0.628946305372495;0.346819444444444
2019-03-18;0.09440625;-3.939;4.474;1.2;7.6409313;0.529232192068;1.60977083333333
2019-03-19;-0.2225;-5.341;6.979;0;17.8445535;0.33207415222424;0.301274305555556
2019-03-20;0.985170138888889;-5.334;9.29;0;19.5208842;0.305928024065258;0.281024305555556
2019-03-21;3.63105902777778;-3.719;15.22;0;19.0261386;0.334223281957527;0.171836805555556
2019-03-22;7.19093055555556;-0.589;17.67;0;19.0027005;0.326384625730894;0.254788194444444
2019-03-23;9.18378819444444;1.308;19.64;0;18.9721044;0.452724953590448;0.338704861111111
2019-03-24;9.70225347222222;2.377;19.32;0;18.952086;0.536638065255203;0.440503472222222
2019-03-25;6.87601041666667;1.711;14.97;0;16.0312203;0.394258621844501;1.66605555555556
2019-03-26;4.24365972222222;-0.335;10.28;0;20.3066073;0.164625211259847;2.15253125
2019-03-27;2.88994097222222;-2.139;10.34;0;13.772514;0.291894122688281;0.2963125
2019-03-28;4.27931597222222;-2.229;12.9;0;20.1185481;0.393799801584121;0.338666666666667
2019-03-29;5.33502430555556;-1.993;14.98;0;20.1928773;0.424078692834345;0.251138888888889
2019-03-30;7.86794444444444;-0.184;17.98;0;19.9687956;0.366647551669069;0.559625
2019-03-31;9.06857638888889;1.225;18.21;0;20.0195139;0.427666187855954;0.601381944444444
2019-04-01;7.59892013888889;1.452;16.62;1.8;16.7609265;0.588266982406089;0.405451388888889
2019-04-02;7.75396180555556;1.365;14.03;0;14.6433714;0.676599950175485;0.542715277777778
2019-04-03;4.48884027777778;2.086;8.74;6;5.3386527;0.743271841750933;0.392277777777778
2019-04-04;1.95479166666667;-0.783;3.652;41.8;4.6520436;0.697322056285799;0.926496527777778
2019-04-05;2.11606944444444;-0.869;6.499;20.8;8.6141757;0.703529684452647;0.0108506944444444
2019-04-06;4.54462152777778;1.778;9.76;0;14.3683212;0.774590891227794;0.355513888888889
2019-04-07;5.55538541666667;2.131;11.71;0;13.193799;0.723503250541032;0.353836805555556
2019-04-08;3.99026041666667;1.694;6.823;6.2;4.9430817;0.796040514147843;0.0292430555555556
2019-04-09;5.12414583333333;1.594;12;10.2;8.6411439;0.819731291842014;0.0605208333333333
2019-04-10;5.27183333333333;1.334;10.79;14.2;11.0718567;0.821169005764131;0.0430833333333333
2019-04-11;5.11916666666667;3.8;6.697;4;5.1623391;0.867313111393493;0.007
2019-04-12;5.74095833333333;2.981;10.6;8.8;12.8308419;0.809400780979596;0.343399305555556
2019-04-13;3.67536805555556;2.185;6.197;2.4;8.2994946;0.766095430045052;0.480916666666667
2019-04-14;3.26228125;1.021;6.934;0.2;7.6353213;0.681323772820974;0.223663194444444
2019-04-15;5.23980555555556;1.328;11.22;0.2;14.5244709;0.654312133669599;0.223965277777778
2019-04-16;6.10828819444444;1.245;11.51;0;14.3855127;0.609919242989919;0.316059027777778
2019-04-17;8.22343402777778;0.678;16.02;0;20.6012469;0.607544087996874;0.433256944444444
2019-04-18;8.29535069444444;3.741;15.69;0;17.6611254;0.716063806587582;0.53025
2019-04-19;9.66251736111111;3.733;17.38;0;23.9418273;0.699309548948691;0.39271875
2019-04-20;10.4239548611111;2.689;19.04;0;23.6135922;0.605531666734624;0.383354166666667
2019-04-21;11.1918541666667;4.407;19.19;0;22.2910959;0.645310976903359;0.624628472222222
2019-04-22;9.69607638888889;3.05;17.3;0;21.0922968;0.66613961181816;0.72175
2019-04-23;5.53442013888889;4.414;7.25;15.4;3.5462979;0.86958537103188;0.125118055555556
2019-04-24;7.02114583333333;4.318;12.77;17.6;8.5572966;0.975419838319939;0.230628472222222
2019-04-25;8.67539930555555;4.414;14.5;7;12.6578424;0.976458011243969;0.471868055555556
2019-04-26;7.42357291666667;2.437;12.37;12.8;7.3412631;0.979437498205191;0.573888888888889
2019-04-27;6.41974652777778;-0.33;12.97;0.2;23.7277347;0.617623986966121;0.538850694444444
2019-04-28;0.334857638888889;-0.844;4.323;25;2.0864538;0.594708498790689;2.80245486111111
2019-04-29;3.49364583333333;-0.948;8.85;8.4;17.441196;0.567395826160097;1.52442361111111
2019-04-30;7.53667361111111;2.174;11.67;0;16.4250951;0.500068095733103;2.50613541666667
2019-05-01;8.66683680555555;1.782;17.5;0;24.75546;0.539258635918975;0.308753472222222
2019-05-02;7.99577430555556;1.3;16.84;2;21.6274371;0.697810327918222;0.682295138888889
2019-05-03;6.23807638888889;4.219;11.94;4.4;12.806577;0.851557784172799;0.39215625
2019-05-04;6.2170625;2.608;12.97;1.6;14.6418291;0.824830334542698;0.795777777777778
2019-05-05;-0.611743055555556;-1.773;2.494;7.6;4.83498;0.570838679996945;3.10211458333333
2019-05-06;3.15942013888889;-1.357;9.19;0;24.8049543;0.422723992171998;2.17967708333333
2019-05-07;4.44007291666667;-3.077;11.75;0;24.7052331;0.471704512797209;0.701583333333333
2019-05-08;4.41813888888889;1.747;7.89;1.6;6.9949149;0.718358572640134;0.439461805555556
2019-05-09;7.16490277777778;2.644;14.67;2.2;19.6453146;0.786217913055403;0.281319444444444
2019-05-10;8.54651041666667;4.039;13.9;1.6;15.224925;0.862542147556481;0.308878472222222
2019-05-11;7.31550347222222;1.699;12.2;23;6.178821;0.921762824262837;0.995614583333333
2019-05-12;3.08363541666667;-0.69;6.303;13;4.610469;0.713727765789531;0.281565972222222
2019-05-13;8.17985069444445;4.601;13.62;0;11.1019239;0.591428713400841;0.959677083333333
2019-05-14;6.60661458333333;2.892;10.89;0;24.3133128;0.336806314788144;3.08592361111111
2019-05-15;3.60813888888889;0.003;6.893;2;7.6760709;0.63271405485637;0.296902777777778
2019-05-16;7.07061458333333;3.259;12.81;2.8;16.6162089;0.814295053352958;0.491114583333333
2019-05-17;8.54020486111111;5.179;12.63;0.6;15.1396359;0.858399682242267;0.404635416666667
2019-05-18;5.87504166666667;4.09;7.38;9.4;5.6771064;0.88085243941759;0.0104513888888889
2019-05-19;6.61788194444444;4.543;8.62;7.8;6.2310897;0.964331770584975;0.0190173611111111
2019-05-20;6.87946527777778;5.184;9.16;13.4;5.9951751;0.984581723296689;0.0659618055555556
2019-05-21;7.95065277777778;4.674;12.11;0.4;10.3580157;1.00941401982664;0.11825
2019-05-22;11.3020798611111;5.463;19.19;0;20.4141156;1.00178525509815;0.405059027777778
2019-05-23;11.9331493055556;4.891;18.91;0;20.3507667;0.872121728662849;0.499180555555556
2019-05-24;13.60103125;5.711;20.85;0;23.7636657;0.910028646088328;0.826628472222222
2019-05-25;11.56;8.27;17.63;10;13.5176031;1.09886232622056;0.371267361111111
2019-05-26;12.4150347222222;7.79;18.79;1.2;19.2602388;1.07679275067295;0.411791666666667
2019-05-27;9.58836805555556;8.07;10.94;11.8;3.9156984;1.16418438312194;0.007
2019-05-28;9.13931597222222;6.381;14.52;21.8;10.3427748;1.11725398233266;0.162590277777778
2019-05-29;7.28039583333333;4.698;11.36;10.6;8.4696819;0.95593056362;0.0515243055555556
2019-05-30;9.32197222222222;4.107;14.84;0;14.0432028;0.938183491248823;0.207145833333333
2019-05-31;11.9465694444444;3.547;19.89;0;19.7643753;0.857233462800275;0.460232638888889
2019-06-01;15.1820347222222;6.696;23.67;0;25.6602363;0.852850798633059;0.478211805555556
2019-06-02;17.1715972222222;8.46;25.01;0;27.1042446;0.951924895591397;0.745479166666667
2019-06-03;17.4937152777778;10.64;25.68;0;25.7023098;1.27106097001129;0.495069444444444
2019-06-04;17.00875;11.43;24.89;0;17.9431125;1.20950812330129;0.352111111111111
2019-06-05;16.2181597222222;9.87;25;0.2;20.5266513;1.30446596634045;0.504131944444444
2019-06-06;15.9635763888889;11.95;21.61;0;21.3546102;1.31987910764417;0.870944444444444
2019-06-07;15.9090972222222;10.19;22.52;0;25.657629;1.1326558291073;1.36280208333333
2019-06-08;17.3540277777778;10.41;24.58;0;25.8439005;1.21865595120031;0.779381944444444
2019-06-09;18.3638541666667;10.43;25.85;0;22.669821;1.26177324216063;0.583111111111111
2019-06-10;18.3072569444444;13.46;24.85;0.8;16.1954886;1.34038370616323;0.419875
2019-06-11;18.0316666666667;11.63;23.74;2.2;14.9885838;1.24208720550865;1.44547569444444
2019-06-12;17.4311111111111;12;22.07;0.6;14.2472355;1.32976685911488;1.60677430555556
